AID_ID_Number,lane_id,speed,occupancy,volume
TDS91069,Middle Lane,77,7,8
TDS91069,Slow Lane,71,0,1
TDS91070,Fast Lane,99,4,5
TDS91070,Middle Lane,74,4,4
TDS91070,Slow Lane,70,4,3
TDS91071,Fast Lane,106,2,3
TDS91071,Middle Lane,81,2,3
TDS91071,Slow Lane,58,2,1
TDS91072,Fast Lane,80,5,3
TDS91072,Slow Lane,110,3,4
TDS91073,Fast Lane,117,3,4
TDS91073,Middle Lane,69,5,3
TDS91073,Slow Lane,100,0,0
TDS91074,Fast Lane,80,4,4
TDS91074,Middle Lane,72,7,6
TDS91074,Slow Lane,130,0,1
TDS91075,Fast Lane,88,7,7
TDS91075,Middle Lane,76,8,5
TDS91075,Slow Lane,66,4,2
TDS91076,Fast Lane,113,1,2
TDS91076,Middle Lane,85,4,5
TDS91076,Slow Lane,61,3,2
TDSAPR10001,Fast Lane,70,0,0
TDSAPR10001,Middle Lane,70,0,0
TDSAPR10001,Slow Lane,48,2,1
TDSAPR20001,Fast Lane,42,2,1
TDSAPR20001,Middle Lane,70,6,4
TDSAPR20001,Slow Lane,49,4,2
TDSCPRHSK10002,Fast Lane,35,4,2
TDSCPRHSK10002,Middle Lane,31,12,5
TDSCPRHSK10002,Slow Lane,70,0,0
TDSCPRHSK10003,Fast Lane,70,0,0
TDSCPRHSK10003,Middle Lane,70,0,0
TDSCPRHSK10003,Slow Lane,61,1,1
TDSCPRHSK10004,Fast Lane,70,0,0
TDSCPRHSK10004,Slow Lane,70,0,0
TDSCPRHSK20001,Fast Lane,70,7,5
TDSCPRHSK20001,Slow Lane,51,15,4
TDSCPRHSK20002,Fast Lane,70,0,0
TDSCPRHSK20002,Middle Lane,28,10,4
TDSCPRHSK20002,Slow Lane,70,0,0
TDSCPRHSK20003,Fast Lane,70,1,0
TDSCPRHSK20003,Slow Lane,48,3,1
TDSCPRKC10001,Fast Lane,70,0,0
TDSCPRKC10001,Middle Lane,73,0,1
TDSCPRKC10001,Slow Lane,70,0,0
TDSCPRKC10002,Fast Lane,70,5,5
TDSCPRKC10002,Middle Lane 1,69,1,1
TDSCPRKC10002,Middle Lane 2,82,5,4
TDSCPRKC10002,Slow Lane,70,0,0
TDSCPRKC10003,Fast Lane,59,1,1
TDSCPRKC10003,Slow Lane,70,2,1
TDSCPRKC10004,Fast Lane,122,1,1
TDSCPRKC10004,Slow Lane,70,0,0
TDSCPRKC20001,Fast Lane,62,3,1
TDSCPRKC20001,Middle Lane 1,41,4,3
TDSCPRKC20001,Middle Lane 2,39,7,3
TDSCPRKC20001,Slow Lane,42,4,3
TDSCPRKC20002,Fast Lane,49,1,1
TDSCPRKC20002,Middle Lane,43,2,1
TDSCPRKC20002,Slow Lane,34,7,2
TDSCPRKC20003,Fast Lane,55,1,1
TDSCPRKC20003,Middle Lane,70,0,0
TDSCPRKC20003,Slow Lane,41,5,1
TDSCPRKC20004,Fast Lane,70,0,0
TDSCPRKC20004,Slow Lane,59,9,5
TDSCPRKC20005,Fast Lane,70,0,0
TDSCPRKC20005,Slow Lane,51,2,1
TDSCPRLT10001,Fast Lane,62,3,2
TDSCPRLT10001,Slow Lane,70,0,0
TDSCPRLT10002,Fast Lane,44,14,6
TDSCPRLT10002,Middle Lane,36,31,8
TDSCPRLT10002,Slow Lane,32,9,1
TDSCPRLT20001,Fast Lane,76,10,6
TDSCPRLT20001,Slow Lane,49,14,3
TDSCPRLT20002,Fast Lane,70,0,0
TDSCPRLT20002,Slow Lane,51,5,2
TDSCPRPS10002,Fast Lane,66,1,1
TDSCPRPS10002,Slow Lane,83,6,3
TDSCPRPS10003,Fast Lane,70,0,0
TDSCPRPS10003,Middle Lane,82,1,1
TDSCPRPS10003,Slow Lane,70,0,0
TDSCPRPS10004,Fast Lane,70,0,0
TDSCPRPS10004,Middle Lane,59,1,1
TDSCPRPS10004,Slow Lane,67,1,1
TDSCPRPS20001,Fast Lane,70,0,0
TDSCPRPS20001,Slow Lane,68,3,2
TDSCPRPS20002,Fast Lane,54,2,2
TDSCPRPS20002,Slow Lane,37,10,2
TDSCPRPS20004,Fast Lane,50,0,0
TDSCPRPS20004,Middle Lane,50,0,0
TDSCPRPS20004,Slow Lane,30,7,2
TDSIEC10001,Fast Lane,47,8,5
TDSIEC10001,Middle Lane 1,29,1,1
TDSIEC10001,Middle Lane 2,42,1,1
TDSIEC10001,Slow Lane,50,0,0
TDSIEC10002,Fast Lane,39,25,15
TDSIEC10002,Middle Lane,46,19,10
TDSIEC10002,Slow Lane,46,9,4
TDSIEC10003,Fast Lane,49,3,3
TDSIEC10003,Middle Lane 1,36,13,6
TDSIEC10003,Middle Lane 2,57,12,11
TDSIEC10003,Slow Lane,28,30,8
TDSIEC10004,Fast Lane,67,6,5
TDSIEC10004,Middle Lane 1,50,12,5
TDSIEC10004,Middle Lane 2,65,14,7
TDSIEC10004,Slow Lane,52,6,2
TDSIEC20001,Fast Lane,61,7,6
TDSIEC20001,Middle Lane 1,61,11,4
TDSIEC20001,Middle Lane 2,63,18,9
TDSIEC20001,Slow Lane,48,8,4
TDSJCR10001,Fast Lane,70,0,0
TDSJCR10001,Slow Lane,70,0,0
TDSJCR10002,Fast Lane,62,1,1
TDSJCR10002,Slow Lane,67,0,1
TDSJCR20001,Fast Lane,70,0,0
TDSJCR20001,Slow Lane,70,0,0
TDSJCR20002,Fast Lane,66,7,4
TDSJCR20002,Slow Lane,52,10,5
TDSLFR10001,Fast Lane,121,2,2
TDSLFR10001,Middle Lane,73,9,6
TDSLFR10001,Slow Lane,94,1,2
TDSLFR10002,Fast Lane,66,1,2
TDSLFR10002,Slow Lane,67,5,3
TDSLFR10003,Fast Lane,54,4,3
TDSLFR10003,Slow Lane,62,12,6
TDSLFR20001,Fast Lane,61,4,3
TDSLFR20001,Middle Lane,45,9,5
TDSLFR20001,Slow Lane,59,1,1
TDSLFR20002,Fast Lane,48,4,4
TDSLFR20002,Slow Lane,49,11,4
TDSLTR10001,Fast Lane,71,2,2
TDSLTR10001,Slow Lane,67,4,4
TDSLTR10002,Fast Lane,72,6,4
TDSLTR10002,Middle Lane,63,10,6
TDSLTR10002,Slow Lane,70,0,0
TDSLTR10003,Fast Lane,81,3,3
TDSLTR10003,Middle Lane,59,3,2
TDSLTR10003,Slow Lane,37,2,1
TDSLTR10004,Fast Lane,92,4,3
TDSLTR10004,Middle Lane,65,13,5
TDSLTR10004,Slow Lane,84,3,1
TDSLTR20001,Fast Lane,69,4,4
TDSLTR20001,Slow Lane,49,4,3
TDSLTR20002,Fast Lane,67,3,4
TDSLTR20002,Middle Lane,69,5,3
TDSLTR20002,Slow Lane,60,9,3
TDSLTR20003,Fast Lane,73,3,2
TDSLTR20003,Slow Lane,55,10,5
TDSLTR20004,Fast Lane,85,11,6
TDSLTR20004,Middle Lane,69,13,9
TDSLTR20004,Slow Lane,81,2,1
TDSMOSB10002,Fast Lane,80,0,0
TDSMOSB10002,Middle Lane,72,2,2
TDSMOSB10002,Slow Lane,75,1,1
TDSMOSB10003,Fast Lane,80,0,0
TDSMOSB10003,Slow Lane,67,9,6
TDSMOSB10004,Fast Lane,76,2,2
TDSMOSB10004,Slow Lane,76,4,4
TDSMOSB10005,Fast Lane,94,1,1
TDSMOSB10005,Slow Lane,54,1,2
TDSMOSB20001,Fast Lane,191,1,2
TDSMOSB20001,Slow Lane,104,1,1
TDSMOSB20002,Fast Lane,80,0,1
TDSMOSB20002,Slow Lane,78,2,3
TDSMOSB20003,Fast Lane,80,0,0
TDSMOSB20003,Slow Lane,92,3,3
TDSMOSB20004,Fast Lane,80,0,0
TDSMOSB20004,Middle Lane,71,2,2
TDSMOSB20004,Slow Lane,80,0,0
TDSMOSB20005,Fast Lane,80,0,0
TDSMOSB20005,Middle Lane,80,0,0
TDSMOSB20005,Slow Lane,29,3,2
TDSMOSB20006,Fast Lane,80,0,0
TDSMOSB20006,Middle Lane,69,1,1
TDSMOSB20006,Slow Lane,80,0,0
TDSMOSR10001,Fast Lane,74,6,8
TDSMOSR10001,Slow Lane,88,10,9
TDSMOSR10002,Fast Lane,122,3,4
TDSMOSR10002,Middle Lane,63,3,3
TDSMOSR10002,Slow Lane,65,11,8
TDSMOSR10003,Fast Lane,70,0,0
TDSMOSR10003,Middle Lane,61,6,6
TDSMOSR10003,Slow Lane,68,6,5
TDSMOSR20001,Fast Lane,91,1,2
TDSMOSR20001,Middle Lane 1,80,0,0
TDSMOSR20001,Middle Lane 2,84,2,2
TDSMOSR20001,Slow Lane,77,2,2
TDSMOSR20002,Fast Lane,88,1,1
TDSMOSR20002,Middle Lane,53,2,2
TDSMOSR20002,Slow Lane,60,4,3
TDSNCWBR10001,Fast Lane,78,1,2
TDSNCWBR10001,Middle Lane,70,4,3
TDSNCWBR10001,Slow Lane,88,1,1
TDSNCWBR10002,Fast Lane,70,0,0
TDSNCWBR10002,Slow Lane,42,5,3
TDSNCWBR10003,Fast Lane,77,5,2
TDSNCWBR10003,Middle Lane,58,7,3
TDSNCWBR10003,Slow Lane,70,1,0
TDSNCWBR10004,Fast Lane,70,0,0
TDSNCWBR10004,Slow Lane,70,0,0
TDSNCWBR20001,Fast Lane,59,3,2
TDSNCWBR20002,Fast Lane,54,5,4
TDSNCWBR20002,Slow Lane,68,3,3
TDSNCWBR20004,Fast Lane,64,2,1
TDSNCWBR20004,Slow Lane,46,4,2
TDSPBH10001,Fast Lane,80,0,0
TDSPBH10001,Middle Lane,80,0,0
TDSPBH10001,Slow Lane,80,0,0
TDSPBH10002,Fast Lane,80,0,0
TDSPBH10002,Slow Lane,80,0,1
TDSPBH20001,Fast Lane,80,0,0
TDSPBH20001,Middle Lane 1,80,0,0
TDSPBH20001,Middle Lane 2,75,0,1
TDSPBH20001,Slow Lane,80,0,0
TDSPBH20002,Fast Lane,80,0,0
TDSPBH20002,Slow Lane,80,0,0
TDSPERE10001,Fast Lane,71,7,6
TDSPERE10001,Slow Lane,71,1,1
TDSPERE10002,Fast Lane,65,2,3
TDSPERE10002,Middle Lane,75,7,5
TDSPERE10002,Slow Lane,69,10,7
TDSPERE20001,Fast Lane,84,14,11
TDSPERE20001,Slow Lane,88,2,2
TDSSPWR10001,Fast Lane,7,92,5
TDSSPWR10001,Slow Lane,0,100,0
TDSSPWR10002,Fast Lane,74,2,2
TDSSPWR10002,Slow Lane,70,0,0
TDSSPWR10003,Fast Lane,51,12,2
TDSSPWR10003,Slow Lane,56,2,2
TDSSPWR20001,Fast Lane,90,6,3
TDSSPWR20001,Slow Lane,80,4,2
TDSSPWR20002,Fast Lane,77,2,1
TDSSPWR20002,Slow Lane,0,1,1
TDSSPWR20003,Fast Lane,70,0,0
TDSSPWR20003,Slow Lane,93,1,2
TDSTCKR10001,Middle Lane,54,2,1
TDSTCKR10001,Slow Lane,50,0,0
TDSTCKR10002,Fast Lane,50,1,1
TDSTCKR10002,Middle Lane,70,0,0
TDSTCKR10002,Slow Lane,43,3,1
TDSTCKR10003,Fast Lane,22,5,2
TDSTCKR10003,Middle Lane 1,77,1,1
TDSTCKR10003,Middle Lane 2,49,1,1
TDSTCKR10003,Slow Lane,35,6,1
TDSTCKR10004,Fast Lane,46,7,4
TDSTCKR10004,Middle Lane,47,1,1
TDSTCKR10004,Slow Lane,40,4,2
TDSTCKR20001,Fast Lane,51,1,1
TDSTCKR20001,Middle Lane,70,0,0
TDSTCKR20001,Slow Lane,54,2,1
TDSTCKR20002,Fast Lane,70,0,0
TDSTCKR20002,Middle Lane 2,33,5,1
TDSTCKR20002,Middle Lane 3,55,2,1
TDSTCKR20004,Fast Lane,51,3,3
TDSTCKR20004,Middle Lane 1,47,5,2
TDSTCKR20004,Middle Lane 2,42,6,3
TDSTCKR20004,Slow Lane,50,1,1
TDSTKR10001,Fast Lane,70,0,0
TDSTKR10001,Slow Lane,70,0,0
TDSTKR10002,Fast Lane,53,5,5
TDSTKR10002,Slow Lane,65,6,5
TDSTKR10003,Fast Lane,93,2,2
TDSTKR10003,Slow Lane,74,8,2
TDSTKR10004,Fast Lane,70,0,0
TDSTKR10004,Slow Lane,70,0,0
TDSTKR10005,Fast Lane,70,0,0
TDSTKR10005,Slow Lane,70,0,0
TDSTKR10006,Fast Lane,62,10,7
TDSTKR10006,Slow Lane,64,8,2
TDSTKR10007,Fast Lane,70,0,0
TDSTKR10007,Middle Lane,58,1,1
TDSTKR10007,Slow Lane,70,0,0
TDSTKR10008,Fast Lane,25,13,1
TDSTKR10008,Middle Lane,41,60,1
TDSTKR10008,Slow Lane,9,8,1
TDSTKR20001,Fast Lane,70,0,0
TDSTKR20001,Slow Lane,70,0,0
TDSTKR20002,Fast Lane,63,5,3
TDSTKR20002,Slow Lane,56,5,5
TDSTKR20003,Fast Lane,70,0,0
TDSTKR20003,Slow Lane,55,1,1
TDSTKR20004,Fast Lane,89,1,1
TDSTKR20004,Slow Lane,77,1,1
TDSTKR20005,Fast Lane,70,0,0
TDSTKR20005,Slow Lane,70,0,0
TDSTKR20006,Fast Lane,73,5,4
TDSTKR20006,Slow Lane,69,5,4
TDSTKR20007,Fast Lane,70,0,0
TDSTKR20007,Middle Lane 1,70,0,0
TDSTKR20007,Middle Lane 2,77,1,1
TDSTKR20007,Slow Lane,62,1,1
TDSTKR20008,Fast Lane,70,1,0
TDSTKR20008,Slow Lane,70,0,0
TDSTKR20009,Fast Lane,57,5,3
TDSTKR20009,Slow Lane,70,0,0
TDSTPR10001,Fast Lane,31,8,4
TDSTPR10001,Slow Lane,50,0,0
TDSTPR10002,Fast Lane,50,0,0
TDSTPR10002,Slow Lane,78,1,2
TDSTPR10003,Fast Lane,26,8,4
TDSTPR10004,Fast Lane,50,0,0
TDSTPR10005,Fast Lane,50,0,0
TDSTPR10006,Fast Lane,29,2,1
TDSTPR10007,Fast Lane,50,0,0
TDSTPR10008,Fast Lane,50,0,0
TDSTPR10009,Fast Lane,50,0,0
TDSTPR10010,Fast Lane,75,2,2
TDSTPR10011,Fast Lane,62,1,1
TDSTPR10011,Slow Lane,70,0,0
TDSTPR10012,Fast Lane,29,1,1
TDSTPR10013,Fast Lane,0,5,4
TDSTPR10014,Fast Lane,51,4,2
TDSTPR10015,Fast Lane,62,1,1
TDSTPR10016,Fast Lane,49,4,2
TDSTPR20001,Fast Lane,50,0,0
TDSTPR20002,Fast Lane,39,5,2
TDSTPR20003,Fast Lane,41,2,1
TDSTPR20004,Fast Lane,50,0,0
TDSTPR20005,Fast Lane,0,100,0
TDSTPR20006,Fast Lane,50,0,0
TDSTPR20007,Fast Lane,47,5,3
TDSTPR20008,Fast Lane,50,0,1
TDSTPR20009,Fast Lane,55,1,1
TDSTPR20011,Fast Lane,55,2,1
TDSTPR20012,Fast Lane,82,1,1
TDSTPR20012,Slow Lane,70,0,0
TDSTPR20013,Fast Lane,71,1,2
TDSTPR20013,Slow Lane,79,5,4
TDSTPR20014,Fast Lane,49,87,8
TDSTPR20014,Slow Lane,51,2,1
TDSTPTWR10001,Fast Lane,49,3,1
TDSTPTWR10001,Middle Lane,56,5,3
TDSTPTWR10001,Slow Lane,70,0,0
TDSTPTWR10002,Fast Lane,70,0,0
TDSTPTWR10002,Middle Lane,70,0,0
TDSTPTWR10002,Slow Lane,30,12,4
TDSTPTWR20001,Fast Lane,76,1,1
TDSTPTWR20001,Middle Lane,70,0,0
TDSTPTWR20001,Slow Lane,69,1,1
TDSTPTWR20002,Fast Lane,70,0,0
TDSTPTWR20002,Slow Lane,41,3,1
TDSTTR10001,Fast Lane,69,3,2
TDSTTR10001,Slow Lane,64,2,2
TDSTTR10002,Fast Lane,64,1,1
TDSTTR10002,Middle Lane,70,0,0
TDSTTR10002,Slow Lane,37,3,2
TDSTTR10003,Fast Lane,100,0,2
TDSTTR10003,Middle Lane,70,0,0
TDSTTR10003,Slow Lane,70,0,0
TDSTTR20001,Fast Lane,75,1,1
TDSTTR20001,Slow Lane,48,7,4
TDSTTR20002,Fast Lane,48,1,1
TDSTTR20002,Middle Lane,50,5,2
TDSTTR20002,Slow Lane,43,5,1
TDSTYR10001,Fast Lane,41,4,1
TDSTYR10001,Slow Lane,48,3,2
TDSTYR10002,Fast Lane,62,3,1
TDSTYR10002,Slow Lane,70,2,0
TDSTYR10003,Fast Lane,70,0,0
TDSTYR10003,Slow Lane,70,0,0
TDSTYR20001,Fast Lane,70,0,0
TDSTYR20001,Slow Lane,70,0,0
TDSTYR20002,Fast Lane,70,0,0
TDSTYR20002,Slow Lane,70,0,0
TDSTYR20003,Fast Lane,70,0,0
TDSTYR20003,Slow Lane,70,0,0
TDSYSR10001,Fast Lane,79,4,4
TDSYSR10001,Slow Lane,60,8,7
TDSYSR10002,Fast Lane,84,6,5
TDSYSR10002,Slow Lane,56,11,5
TDSYSR10003,Fast Lane,87,4,4
TDSYSR10003,Slow Lane,80,9,6
TDSYSR20001,Fast Lane,55,12,5
TDSYSR20001,Slow Lane,70,0,0
TDSYSR20002,Fast Lane,84,4,3
TDSYSR20002,Slow Lane,70,2,0
TDSYSR20003,Fast Lane,70,0,0
TDSYSR20003,Slow Lane,70,0,0
